日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/10/05,"33,238,832","14,450,407,588",438.00,438.00,431.50,432.50,-0.50,"18,148"
109/10/06,"36,276,395","15,935,558,262",441.50,442.00,437.50,439.50,+7.00,"20,189"
109/10/07,"44,691,239","19,693,987,093",435.00,445.00,435.00,443.00,+3.50,"24,438"
109/10/08,"60,853,811","27,461,867,933",450.00,454.00,448.50,453.00,+10.00,"37,378"
109/10/12,"67,645,223","31,061,721,030",458.00,462.00,457.50,460.00,+7.00,"36,118"
109/10/13,"46,303,738","21,346,346,714",465.00,465.00,456.50,462.00,+2.00,"25,938"
109/10/14,"52,677,241","24,157,138,176",460.50,461.00,457.00,459.00,-3.00,"22,599"
109/10/15,"49,987,278","22,668,836,399",456.00,456.50,450.00,453.00,-6.00,"23,794"
109/10/16,"48,274,801","21,775,749,575",451.00,456.00,448.50,449.00,-4.00,"26,602"
109/10/19,"34,846,906","15,854,021,670",453.00,457.50,451.00,457.50,+8.50,"17,112"
109/10/20,"26,567,638","12,065,806,730",455.50,457.00,451.00,451.00,-6.50,"12,725"
109/10/21,"29,906,921","13,561,798,906",453.50,456.00,451.00,453.00,+2.00,"15,490"
109/10/22,"25,285,547","11,435,937,453",450.00,455.00,449.50,455.00,+2.00,"10,354"
109/10/23,"18,777,385","8,516,604,326",458.00,458.00,451.50,452.00,-3.00,"9,909"
109/10/26,"15,800,622","7,136,001,014",455.00,455.00,450.00,450.00,-2.00,"17,664"
109/10/27,"31,795,010","14,213,282,507",447.50,448.50,445.50,447.00,-3.00,"30,644"
109/10/28,"26,221,663","11,660,544,725",445.00,447.00,443.00,444.00,-3.00,"35,598"
109/10/29,"43,075,387","18,832,675,652",436.50,439.50,435.50,437.00,-7.00,"55,027"
109/10/30,"49,770,771","21,614,729,093",437.00,437.00,432.00,432.00,-5.00,"46,871"
