日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/05/02,"48,249,908","4,247,465,384",87.00,88.90,86.80,88.40,+1.60,"15,172"
101/05/03,"27,728,263","2,456,489,599",88.40,89.00,87.90,88.90,+0.50,"8,764"
101/05/04,"37,719,753","3,300,691,040",86.70,88.00,86.70,87.60,-1.30,"8,630"
101/05/07,"47,917,069","4,093,394,049",86.50,86.50,85.00,85.60,-2.00,"11,459"
101/05/08,"45,836,390","3,886,158,622",86.00,86.00,84.40,84.40,-1.20,"11,893"
101/05/09,"41,263,531","3,480,408,222",83.90,85.20,83.50,84.60,+0.20,"10,938"
101/05/10,"28,688,623","2,440,645,115",85.00,85.70,84.30,85.30,+0.70,"7,662"
101/05/11,"33,627,250","2,855,459,372",85.70,85.70,84.50,85.50,+0.20,"9,906"
101/05/14,"14,135,562","1,204,829,612",84.80,85.50,84.80,85.40,-0.10,"3,925"
101/05/15,"30,739,719","2,619,349,215",85.40,85.70,84.10,85.50,+0.10,"6,610"
101/05/16,"65,470,478","5,493,667,489",84.20,84.50,83.40,83.40,-2.10,"15,140"
101/05/17,"33,657,888","2,851,033,946",84.80,85.10,84.10,85.10,+1.70,"8,952"
101/05/18,"57,620,539","4,778,051,198",83.90,83.90,81.80,81.80,-3.30,"15,891"
101/05/21,"32,414,856","2,663,937,884",81.00,82.80,81.00,82.50,+0.70,"9,547"
101/05/22,"33,977,797","2,803,415,341",82.70,82.90,82.20,82.20,-0.30,"8,887"
101/05/23,"63,269,956","5,063,881,047",81.00,81.20,79.00,79.10,-3.10,"18,441"
101/05/24,"40,984,054","3,261,359,698",78.90,80.60,78.10,80.60,+1.50,"11,621"
101/05/25,"28,279,141","2,261,306,780",79.80,80.50,79.20,80.00,-0.60,"10,261"
101/05/28,"30,137,230","2,436,772,528",80.00,81.70,79.80,81.60,+1.60,"7,547"
101/05/29,"41,171,871","3,394,537,733",82.50,83.20,82.00,82.30,+0.70,"11,107"
101/05/30,"75,751,835","6,157,496,255",81.60,82.00,80.30,81.70,-0.60,"15,614"
101/05/31,"89,332,423","7,390,037,108",80.50,85.10,79.70,85.10,+3.40,"16,981"
